Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
279,56244,56244.000,325,533,2528,2485,3741,4640,5362,7303,40143
280,57966,57966.000,339,520,2638,2414,3744,4572,5206,6912,15385
281,58729,58729.000,345,531,2555,2382,3656,4530,5192,6824,12734
282,58498,58498.000,338,534,2624,2389,3654,4540,5164,6739,13091
283,56934,56934.000,319,526,2458,2455,3702,4629,5334,7215,38987
284,57968,57968.000,342,524,2488,2413,3760,4665,5330,7016,16606
285,57857,57857.000,336,523,2688,2417,3714,4564,5224,6968,15665
286,57988,57988.000,340,535,2433,2412,3754,4690,5428,7187,16001
287,58560,58560.000,340,522,2345,2389,3701,4685,5461,7401,14773
288,57937,57937.000,335,526,2214,2412,3663,4685,5411,7328,42356
289,58257,58257.000,344,525,2330,2402,3714,4765,5570,7448,17662
290,58017,58017.000,343,518,2329,2409,3796,4771,5493,7301,14150
291,58446,58446.000,330,531,2454,2392,3689,4586,5266,7039,20491
292,58055,58055.000,339,536,2483,2410,3742,4699,5314,6985,13748
293,55569,55569.000,324,527,2539,2517,3766,4806,5567,7457,41791
294,57139,57139.000,337,531,2441,2449,3833,4770,5483,7176,13528
295,56673,56673.000,347,530,2496,2466,3863,4817,5528,7315,13331
296,58463,58463.000,342,533,2556,2392,3693,4567,5190,6858,14143
297,58772,58772.000,336,522,2584,2378,3657,4520,5214,6909,14034
298,56718,56718.000,328,528,2646,2468,3684,4613,5315,7089,39269
299,58438,58438.000,338,525,2514,2390,3708,4583,5256,6971,14020
300,57698,57698.000,346,518,2620,2424,3727,4628,5364,7048,12748
301,56526,56526.000,344,532,2607,2541,3756,4627,5332,7403,54509
302,56966,56966.000,346,533,2549,2384,3683,4560,5181,6838,14325
303,57186,57186.000,332,520,2503,2446,3699,4587,5282,7121,40386
304,57979,57979.000,332,529,2563,2412,3736,4646,5345,7027,13685
305,58079,58079.000,343,530,2614,2407,3710,4572,5284,6868,13861
306,58409,58409.000,340,519,2529,2393,3727,4582,5207,6875,11651
307,57704,57704.000,344,529,2579,2423,3749,4678,5330,6989,11669
308,57400,57400.000,337,519,2536,2436,3675,4516,5188,7096,36401
309,58750,58750.000,346,523,2566,2380,3671,4520,5146,6707,16266
310,58882,58882.000,338,523,2521,2375,3669,4558,5166,6798,14137
311,57758,57758.000,342,519,2656,2421,3752,4596,5231,6995,14186
312,58702,58702.000,342,524,2464,2383,3677,4639,5320,6852,12300
313,58869,58869.000,318,521,2556,2373,3668,4518,5168,6872,12795
314,58120,58120.000,342,518,2675,2408,3711,4597,5253,6897,12974
315,57937,57937.000,337,525,2607,2414,3720,4582,5270,7056,11981
316,58157,58157.000,323,527,2536,2405,3694,4622,5333,7047,13047
317,58380,58380.000,341,521,2452,2395,3716,4643,5320,6982,15083
318,58530,58530.000,340,524,2634,2388,3661,4489,5115,6761,14423
319,59041,59041.000,340,516,2486,2370,3685,4540,5194,6833,14065
320,58252,58252.000,335,518,2589,2401,3734,4594,5232,6876,12883
321,58190,58190.000,344,521,2603,2401,3695,4570,5275,6926,12024
322,57111,57111.000,344,526,2678,2449,3777,4687,5339,6946,13038
323,58174,58174.000,336,523,2612,2405,3690,4547,5251,6937,15010
324,57011,57011.000,345,527,2697,2452,3788,4666,5315,7052,14311
325,57984,57984.000,328,516,2632,2415,3716,4603,5332,7071,17108
326,55051,55051.000,333,521,2559,2539,3788,4713,5409,7295,50872
327,56886,56886.000,337,523,2652,2458,3785,4741,5438,7266,14416
328,58318,58318.000,342,527,2507,2398,3714,4607,5278,6921,12737
329,58622,58622.000,345,513,2452,2387,3706,4616,5300,6996,14211
330,59197,59197.000,340,520,2443,2364,3671,4519,5166,6894,15364
331,58299,58299.000,340,521,2639,2396,3677,4577,5250,6946,13726
332,57972,57972.000,329,519,2483,2414,3748,4661,5352,7124,14586
333,57716,57716.000,345,512,2461,2421,3776,4773,5476,7160,12581
334,58049,58049.000,327,521,2452,2411,3758,4666,5356,7056,13303
335,57201,57201.000,336,515,2647,2444,3756,4713,5424,7203,15133
336,58101,58101.000,337,513,2638,2405,3728,4591,5229,6954,12125
337,58901,58901.000,331,526,2545,2374,3608,4518,5235,7079,12685
338,58320,58320.000,330,522,2570,2398,3719,4582,5223,6910,14001
339,58253,58253.000,334,515,2653,2400,3679,4551,5254,6935,14409
340,58536,58536.000,344,524,2576,2391,3646,4558,5202,7095,14587
341,56705,56705.000,344,521,2637,2466,3864,4725,5456,7200,13071
342,58767,58767.000,343,528,2491,2381,3691,4551,5165,6777,20015
343,58953,58953.000,342,525,2521,2370,3653,4512,5171,7023,14816
344,58029,58029.000,338,515,2552,2410,3741,4608,5290,6972,13781
345,59092,59092.000,344,521,2521,2365,3643,4505,5195,6784,13445
346,58711,58711.000,339,524,2374,2383,3696,4617,5375,7224,12914
347,58405,58405.000,340,519,2348,2393,3744,4685,5395,7200,15070
348,57598,57598.000,338,518,2534,2428,3745,4722,5397,7181,14705
349,57772,57772.000,344,520,2466,2422,3735,4709,5499,7255,15210
350,57790,57790.000,337,523,2539,2420,3750,4687,5380,7050,14046
351,55496,55496.000,334,532,2577,2519,3718,4613,5239,7149,53916
352,58701,58701.000,333,519,2606,2381,3671,4514,5124,6737,13360
353,58802,58802.000,338,518,2615,2380,3656,4522,5178,6701,12364
354,57963,57963.000,340,530,2538,2412,3724,4622,5303,7001,17172
355,57958,57958.000,336,522,2702,2413,3699,4545,5210,6831,13182
356,58719,58719.000,342,517,2665,2379,3680,4474,5122,6823,13669
357,59210,59210.000,339,524,2624,2368,3638,4458,5050,6722,12782
358,58055,58055.000,338,521,2682,2404,3672,4553,5223,6994,13311
359,58742,58742.000,342,525,2663,2380,3636,4486,5105,6769,12433
360,56983,56983.000,337,510,2707,2454,3793,4705,5392,7337,15027
361,57480,57480.000,334,523,2598,2432,3751,4663,5373,6984,13223
362,58171,58171.000,342,531,2631,2407,3679,4586,5279,7016,14972
363,58208,58208.000,343,521,2594,2400,3688,4577,5263,6849,13781
364,58471,58471.000,339,522,2640,2391,3686,4535,5169,6814,13953
365,58030,58030.000,342,518,2595,2411,3740,4579,5278,6931,16839
366,57452,57452.000,341,518,2629,2433,3727,4684,5428,7076,12843
367,58000,58000.000,338,521,2557,2411,3716,4690,5343,6929,15221
368,57852,57852.000,341,526,2621,2417,3738,4631,5250,6937,14476
